user_url,user_name,user_city,user_rating,user_review
/user_details?userid=Pc4LV-N3MHSzv3UO_9hY3Q,Mitzi W.,"Alameda, CA",4 star rating,Not bad for mall Chinese food. Expected it to be stir fry but it was soup noodles. And the noodles are hand pulled!  Had the pork noodles and the seafood noodles.  Hit the spot!
/user_details?userid=FsGjL_GNpzhvSCQ3DJiHpA,Ibrahim M.,"Scottsdale, AZ",5 star rating,Got the broth with braised beef.  Was skeptical at first since we r in a food court.  Saw the guy grab pasta dough and start making enough pasta for my soup to order.  That was pretty cool to watch.  Bowl was very flavorful and certainly exceeded my expectations.  Great value and flavors in a food court  - can't go wrong if you like Taiwanese noodle soup.
/user_details?userid=BeoFmNoFuz-h8uso-J2_lg,Jennifer P.,"Ottawa, Canada",4 star rating,"This place is in the food court at the Eaton Centre.  After some serious shopping I was hungry, so stopped here for a bowl of noodles.  It was pretty food for a food court place.  I had the #5 Beef Shank Noodle Soup ($8.95).  It was slices of beef shank, bok choy and noodles.  There were green onions and cilantro as well.  The broth was surprisingly good.  It was very flavourful and had a very subtle spicy kick to it.  It was not spicy, I mean I would consider it mild, but it had an ever so tiny and fleeting kick to it.They pull the noodles in front of you when you order and then toss it in hot water.  It's a fun show to watch.  The noodles were nice and chewy.  The bok choy were nicely cooked.  The beef was super tender, but since it was shank some pieces were a bit too fatty for my liking, but there were some lean pieces too.I am not usually a fan of food court food, but I was pleasantly surprised by this place.  It's a nice change amidst all the usual chains (e.g. Tiki Ming, Kojax, Thai Express, Subway, etc.)."
/user_details?userid=-a0XgJCXoJln2Ue_JMnfIQ,Jules D.,"Montreal, Canada",1 star rating,"Take it from someone who is used to their location in chinatown: it does not compare to the actual restaurant! Really bland in flavour. Meat is not the same and looks suspicious. Broth tastes like instant soup mix rather than beefy, fatty broth. The noodles were the right texture but didn't have enough sauce or seasoning as it does at the restaurant. This is basically the fast-food version of the original beef brisket with dry noodle-the half-assed version.You also get way less food for the same price. I usually can never finish the bowl and today I was very capable. Lackluster!! Will not be returning but I still love NUDO on St-Laurent. This location gives it a bad name :/"
/user_details?userid=SAeScmq3cxbikwnjyTqjxQ,Ricky Boby L.,"Saint-Laurent, Canada",3 star rating,"Hit or miss restaurant. 2.5 starsReally depends on what u order. The pork ribs noodle is pretty descentbecause the meat is tender and flavorful.Today i ordered the beef shank,and found it underwhelming, the beef didn't have much flavor to it, they should make a real hao lam meen instead.The soup base is all the same,and taste more on the sweet side rather than meaty flavors. The noodles are descent as well,sometimes undercooked,so u have to soak it in your soup before eating it.A good about the place is they only charge 1 dolla for double the amount of noodles,which is totally worth it  cause or else you won't be full from their regular portions.Conclusion,better than nothin when you are really craving for some soup noodles."
/user_details?userid=UgAl1BXZjJWUAdvVixwhew,Eden L.,"Montreal, Canada",4 star rating,"Excellent food court restaurant. I still love chez Lan better.  Haven't been this place since I graduated. They change their servings bowl to a thin plastic one. The portion goes smaller than before. The beef noodle soup also changed from a dark colour to a more clear look, similar to Lan. I used to get a free pop drink with my student ID. Good old memories changed a bit. A little disappointed. Still worth a try."
/user_details?userid=WSS_IdtIg42NvpxF7_jvJw,Jonny T.,"Toronto, Canada",4 star rating,"Good food and great place right in the food court easy access. I liked they make noodles in front of you. I got the #1 which was noddles with peanut sauce, shredded chicken with peanut sauce and bok Choi. The portion was goood and price also under $10 I added a combo option for $2 for drink and side dish. The side dish tasted disgusting meat at your own risk. The food came out popping hot and was delicious. The peanut sauce tasted a bit bland felt like they watered down the sauce and hot sauce as I saw the texture too watery. The service was quite fast and plenty of seating"
/user_details?userid=JrTsaMac8BnAkLuJ3MfGzA,Aileen L.,"Montreal, Canada",2 star rating,"ATMOSPHERE: Mall fast food. A nice touch is that they hand-pull the noodles in front of you.FOOD: The food was decent. I think that if you want genuine Lamian, go to Lanzhou Lamian in Chinatown. I promise that you won't be disappointed. The flavors at this Nudo seemed on the bland side (I had to add more spices to bring up the flavor) and the quantity of noodles was small. Even my friends pointed out the tiny portion. I will not be coming back here again, especially since there are so many other options in the food court.PRICE: I was pretty disappointed with their portion-to-price ratio. The plastic bowl was quite small and it didn't fill me up as much as it should have. It wasn't too expensive but I would rather spend the money elsewhere.SERVICE: It's a food court so there wasn't any service to be delivered. They are efficient though."
/user_details?userid=kjzg7jTm6tWhETeJ3xDqZw,Andrew H.,"Saint-Laurent, Montreal, Canada",4 star rating,"These soups! Are just awesome! Full of flavours, heat, healthiness and much more. It's fun to watch them beat the noodle dough in front of you, it shows you're getting it freshly made. The prices are also competitive. The only thing is that they only accept cash and debit, no credit but don't let that stop you from going. It's a must try."
/user_details?userid=zc96Xp6H2pa-NY0F6bulcQ,Irv K.,"Washington, DC",4 star rating,"Needed a quick brunch and it came to me in the bottom level of the Centre Eaton in Montreal. What a treat to get hand pulled noodles in a nice air conditioned space with free WiFi. I needed a place to escape the heat and humidity and this worked....now to go find a cold beverage. Note to Self: ""balancing your carry-on luggage and a big bowl of soup is tough normally. Good job not burning yourself or others with a broken clavicle on top of everything"". Why thank you Self!"
