user_url,user_name,user_city,user_rating,user_review
/user_details?userid=_h90DPyhfp5048wR9eF92w,Kat A.,"Toronto, Canada",5 star rating,Delicious! So freaking good. Friendly service and they enforce masks!! Highly recommend. Cash only!
/user_details?userid=_4NHePAXLhcloTD04wqpqw,Jason M.,"Laval, Montreal, Canada",4 star rating,"My review is limited to the beef and chicken patties. Ordered a dozen with some Fruit Champagne that came up to about $18. Pretty damn affordable.The patties were very good and they go well in the freezer for snack at a later point. If you want spicy, these do the trick. They're pretty big so I was full after 2. I think you can have lunch for under $6."
/user_details?userid=T6OT8oqqQyFHhs7VOqk3pQ,Pascal S.,"Ville-Marie, Montreal, Canada",3 star rating,"Came here to get my patty fix as it is something I would have every week back home in Jamaica.Beef patties were good and had a nice spice level to them, but their chicken patties, on the other hand, are terrible, nothing like what you get in Jamaica, they use minced chicken and it does not seem to be curried and was very bland."
/user_details?userid=xC-q_yh0XwcjRLimkS3RNg,Jonny M.,"Vancouver, Canada",4 star rating,"Mr. Patty/Pattie is a stone's throw away from my aunt's place but I've never actually stepped foot into their shop till this trip. My cousin absolutely loves this place and always brings back a dozen or two bags back home with her. For those that don't know, they specialize in Jamaican patties, which you can get either hot or cold.The main menu is all about the patties but there is also roti, desserts and drinks. Specials menu is only available Friday and Saturday. Jerk chicken, jerk pork, curry goat and oxtail! Wish I tried one of them out.For hot patties, there's a chart for you to figure out their costs. 1 patty = $1.75, 6 patties = $10.50. Not sure why you don't get a deal ordering more but c'est la vie. If you buy them cold, it's $13.00/dozen. There's also the cocktail (mini party) size option.Three options to choose from: chicken, beef and vegetarian. You can tell the chicken from beef as the former has a little red marking on one of the corners.- Dozen cold patties ($13.00) - six chicken and six beef to share with the fam jam. Pop them into the oven and they're just like new. The beef filling was hands down the better choice. Nice blimp of heat, incredibly flaky and tender. They make them fresh everyday and it's tasty because they use lard. So not the healthiest option but hey, that's why you share.I haven't tried any other Jamaican/Caribbean places in the city but this family run shop is worth the trek out west."
/user_details?userid=aJPO0e5KeWdxoFuBZhzJjw,Debbie G.,"Montreal, Canada",4 star rating,This is place I go to for my beef patties. They are as good as the ones I had in Negril and Montego Bay. Get one pattie for 1.75$ or 12 for 13$. Enjoy the taste of Jamaica! Ya mon :-)
/user_details?userid=RIM6BfaP7ex_AYzd6UemqA,Khalil P.,"Montreal, Canada",5 star rating,"The patties here are probably the best in Montreal and some of the best I've ever had. I tried all three types  chicken, beef and vegetable and they were all good even bought a dozen to take home. The staff here are really nice and helpful they even let us in one time when they were closing up to buy some patties. I have to come back here to try their other things but overall I highly recommend this place"
/user_details?userid=BpHrVG_nZ0s-tXg3lx56zA,Be P.,"Montreal, Canada",4 star rating,Their patties is so good not salty as the congelated one in groceries. The goat curry is ok too but i prefer cooked vegetables instead! The rice lacks of flavor ;it would be better with sauce!
/user_details?userid=xnQ3ZT7XIh7NdzfWJTLsUQ,Vito C.,"Mont-Royal, Canada",4 star rating,The jerk chicken is top-notch. Probably best jerk chicken in the city. And the goat and chicken rotis were awesome. I had both veggie and meat patties and wasn't too impressed. The meat was weird and the patties have this day-glo orange hue to them. Not very appetizing. I've had better.The people who work there are super friendly and the service is fast. They serve a traditional Aki and salt-fish breakfast on Saturdays that is award-winning!Enjoy!
/user_details?userid=OgapeAeDBhWzCXjh2sFFJQ,Kathy A.,"Montreal, Canada",5 star rating,"Love the smell, love the owner, very pleasent place. Tasty !!! Everyone should try the patties. Thus place is the best in my books."
/user_details?userid=Ux4lkzDur4Yub3W1PhYeIw,Clifnote Y.,"Manhattan, NY",5 star rating,"Ok where do I start.  Patties of the chains always fresh and perfectly delicious always.  Oh wait a second did I mention the chicken roti mouth watering dish.  Unfortunately the hot plates are served only on the weekends but are also finger lickin good, too bad they don't make them during the week.  Over all definitely worth a try and adopt a must."
/user_details?userid=-GzOj_A2kVcKH6rIjbPWPg,Romesh V.,"Toronto, Canada",4 star rating,"Best patties in Montreal, hands down. Though sometimes, could stand to have more meat and less oniony sauce in the filling, but honestly, this place never disappoints. Keep it up!"
