user_url,user_name,user_city,user_rating,user_review
/user_details?userid=cMVRfHHv9A_CMVI5JPWxrA,Liam B.,"New York, NY",5 star rating,"Actually worth five stars. Cest increible. Was hunting from Peel st a decent spot for a brat and a beer (le sausige) and finally stumbled to a burly, gritty bartender who put on fkn dope music and served me le pies de resistance - a fuckng hotdog with pulled pork. The ambiance is honest to god a real bar. I swear, its an actual bar. Really fun. Cute chicks."
/user_details?userid=o_IEnOVNuir0QNVkANzyXQ,Esteban Y.,"Montreal, Canada",4 star rating,"The chicken wings were delicious and very meaty. Nachos were crispy with good toppings. The grilled cheese was awesome, it had sausages and braised beef as well. We also ordered a huge Sangria in Aquarium size, it was literally like a fish bowl, so cool, everybody excited took pictures holding the bowl. Good music, great food, cool bar, the server/bartender (it was a monday night) was very cool. We had a great time there having a farewell party for a friend."
/user_details?userid=U1vl4SQzO3wTAWlYVnSjnw,Justine S.,"Outremont, Canada",2 star rating,"I saw that they made these cool drinks in giant fish bowls and so my cousins and I wanted to try it. It was honestly the most disappointing trend item I've ever tried. We ordered the vodka and red bull one because the waitress said it's blue and looks really cool, plus we didn't feel like sangria.I'm not a fan of alcohol but even I could tell that what we got was watered down and basically just redbull and ice. Our waitress was also either really drunk or high. She kept bumping into things and each time we talked to her she took a beat before answering. I did order the mac and cheese as well and it was good but they serve it to you with the salad on top and so the dressing runs down and completely ruins the taste of the cheese. Just no."
/user_details?userid=IuTblcpcHXk5Arp6k3xebQ,Don W.,"Newington, CT",4 star rating,"Les Torchés was great, with great food! The only knock was a little delay on service for a consistent but tame night. I really must say though, the drinks and food are absolutely exceptional here.I would honestly pop in, if the crowd is decent, 100% swing in there for the sake of experiencing the vast menu!"
/user_details?userid=4AMVQznMX1Ht8-8mjX5wLA,Marie N.,"Le Plateau-Mont-Royal, Montreal, Canada",5 star rating,"My favourite bar in mtl!! Discovered this gem at the beginning of the summer through the Quench app and it quickly became my go-to neighbourhood bar. Would definitely recommend their Moscow mules, as well as their nachos. Never seen nachos that are layered so well with tons of cheese and toppings. I even came here one time around 2am because I was starving & the kitchen was closed, but the cook was kind enough to still make the nachos for me! The staff is always super friendly and the music is on point. Whether you go at 7pm or 2am, this bar always has the best vibe!"
/user_details?userid=Zoec9wehLFa8CV1JnCCVug,Dessi V.,"Verdun, Canada",4 star rating,"Les torchés is a small cosy bar we ended up visiting because it was confirmed they will show the Habs game. Indeed the game was on on multiple screens and we got a complimentary bottle of beer as token for good luck. I wish that nice touch from the owners worked in Habs favor, but hélas! Back to our time in the pub, it was fun. People kept coming and our table for eight accommodated 13 somehow. So if you want to come with big crowd for drinks the size of Les torchés is not an issue. The noise level will allow for limited communication, but this is to be expected, The list of drinks is not an issue either, lots to choose from. The Bloody Caesar was uneventful. That was well compensated by my bacon bamboo sticks: candied bacon in spicy sauce, so hot that it will help you consume a pint of beer, bot soooo good. The small plates menu is really nice, my friends were happy with the tacos and chicken wings. Considering the amount of bars in the area I'm not sure when I will go back to this bar, but it is on my list for places to have a drink when I'm thirsty...!"
/user_details?userid=xRYvFaMGWsvKcLCFtRIzWQ,Katerina B.,"Montreal, Canada",4 star rating,"This place is couple of minutes of walk from where I live so I've been there few times. The ambiance is welcoming and relaxing, their service is great even during their busy times and the cocktails are delicious. In summer they have a terrace which gets quite popular with locals and tourists especially on warm sunny days. It's definitely a great place to meet up with colleagues or friends for after work drinks. Definitely would recommend it."
/user_details?userid=gPutIn3JgUQyVBLOeilXEA,Louisa K.,"Glasgow, United Kingdom",3 star rating,"We were attracted to this place because the music sounded cool, the atmosphere seemed relaxed, and the menu listed unhealty barfood. We ordered beer (pint $7, small glass $4.75) and a platter of nachos ($16) to share. Those nachos, although topped with cheese, coriander, olives, and guac, were a little on the dry side. Even the sour cream and salsa couldn't save it. Longing for something more juicy, we followed it up with mac&cheese ($15). They were topped with a honey dressed salad that went nicely with the truffled cheesy macaroni.Our waiter wasn't the friendliest and could have spared a smile or two.The atmosphere was also not as fun as we had hoped it would be so I probably won't become a regular here."
/user_details?userid=kZkkm0SgOqDed-hN5awN8w,Marie B.,"Gatineau, Canada",5 star rating,"great vibe on Mont-Royal, eclectic clients and plenty of windows to watch the world go by. Did not eat, only drinks - service was very quick and attentive, I will go back."
/user_details?userid=ypedXzY8custxcIwKlnFtA,Laren C.,"Columbus, OH",5 star rating,"We stopped in on a lark, and we were so glad we did!! The bartender was so fun to talk to, and we got cheese and charcuterie boards that were delicious. The chef was happy to come out and explain what was on them, and she went the extra mile in trying to translate some of the items into English (if they could be). Service was prompt, music wasn't too loud for conversation, and the atmosphere felt cozy on a chilly night!"
