user_url,user_name,user_city,user_rating,user_review
/user_details?userid=ao7Jt5QoBWO15lGdZH16Kw,Christina T.,"Montreal, Canada",5 star rating,"One of the best restaurants I have been in my life. The ambiance is superb at night, and the food is amazing. The staffs were playing different roles and they were very good. My favorite time to go is during the brunch on the weekend. It is quite pricey to go there everyday to eat but every time, I have the chance to go, I always leave with a big smile on my face. Definitely a must go, it is worth it to try the restaurant at least once in your lifetime. Overall, everything is perfect. The only complain I have is... They should have a vegetarian options at night because most of the dishes are meat based. Nevertheless, I will be back!"
/user_details?userid=hUAdp0AnlHwxzlxAlvB-Ag,Diego M.,"Springfield, NJ",5 star rating,"What an unexpected find this place was. We dined downstairs vs the traditional dinner show upstairs but still had a fabulous time. The atmosphere and employees really make the experience. They're really good at staying in character. Be aware that the entertainment is mostly in french, so if you don't understand you may feel a little left out. They did sing a few songs in english for us which was nice. We were also pleased by their willingness to accommodate for my wife who is celiac and they even prepared the poutine for her and she had no issues. Definitely recommend."
/user_details?userid=pajTPmBSHIrs1sCcXVI8mg,Collin G.,"Lachine, Montreal, Canada",4 star rating,"A very interesting time if you want entertainment with your meal. Otherwise I would only come here if you really enjoy meat! All their meat, at least what comes on the platter, is amazing. Also if you're a large group get the beer in buckets it gets you drunk and for cheap"
/user_details?userid=0jei54nHjA5QT-VHiw04Gw,Alan M.,"Medway, MA",4 star rating,"Hello my fellow Yelpers!  My wife and I went here on a trip we took to Montreal.  I'm looking at this place from the point of view of being someone who loves medieval restaurants but does not speak French.  The prospect:  My wife and I are big fans of medieval themed restaurants and Auberge de Dragon Rouge definitely fits into that vein, no question about it.  It's on a main thoroughfare and the Metro can get you to within a half mile of the place.  There aren't any big signs or anything, but once you're there, it will be quite obvious as there is a large statue out in front.  The experience:  We went during Christmas week and for the 5:00pm seating (There were two seatings the night we went).  The whole thing started when a man stepped onto the front steps on the place and started speaking in French to the assembled crowd outside (There were about 15 of us out there).  I had no clue what he was saying, but he was dressed in a kilt and looked every bit the Scottish man he was portraying...Going inside, it gets easier because the person who takes your food and drink orders does speak English and they even have English menus.  Food and drink prices are on the high side, even taking into account the value of the Canadian dollar versus the US Dollar.  We got a pitcher of Sangria (which was awesome), and the Gargantuan Platter.  This giant platter of food was $90, and had enough food to fill us both up and then some.  It did have a LOT of potato wedges, but they have three options for how you want your potatoes.  The food was good and it was served in true medieval style with no utensils.  The service was top notch and we couldn't have asked for a better server.   The atmosphere was one of a medieval tavern, and they do have live music, though again it was all in French.  The player admitted to knowing one ""Saxon"" song, but most there looked like they understood French, so that was the language of choice for the evening.  Note:  You are charged a small amount for the live music...signs are posted, but they are in French.  I learned the charge was $7 for adults and $3 for kids.All in all, I'd say that if you are a fan of medieval style eateries and lots of great food and drink, along with live entertainment, then the Auberge de Dragon Rouge certainly delivers on that premise and I would recommend them heartily...but if you go, be sure you  understand French, because I imagine the experience would be that much better."
/user_details?userid=c8Ymo6xaxz3JI3u6oTVerw,Thomas T.,"Golden Square Mile, Canada",5 star rating,"Honestly one of the best restaurant in this town ... Its location is very hidden as it is situated in the north east of Montreal. Freaking love this place and the employees that work there , they really love their jobs and make sure that you feel at ease and comfortable within their castle :3I haven't tried much except their burgers , but holy hell does this place makes excellent burger and good fries and sweet potatoes chips.I have actually went here 3 times over the last two months . As my first experience of le dragon rouge was an I call within their establishment , i could not be more satisfied about my meal that night and so did my partner . I had the boar pig burger in the past which tasted dry but perfect. I've gotten the Butcher burger which came with half a pound of meat and merguez sausages .. Can I say it was delicious ?! Yes I will rate this burger top 2 in Montreal , I'm not joking.The side dishes include sweet potatoes chips and giant hand made potatoes ! I'm not gonna lie probably the best potatoes and fries in Montreal as it comes with GARLIC SAUCe, YES YOU heard me right , THIS Establishment have garlic sauce and IT MAKES THEIR SIDE DISHES PERFECT .Lastly , I can say that I've brought two friends to this place , and they can't believe how good this restaurant is in term of food , service and establishment . Fact is during the night , the staff gives an excellent show that is mostly in French , but very fun and exciting as it put ambience ! Take out order is absolutely amazing - takes about 10-15mins , in the mean time you can drink water and watch the establishment show , or chill under the terrace . Seriously, do not be afraid to come within the domain of this restaurant as you will be amazed by this unique medieval restaurant :)  Merci encore dragon rouge for the amazing experienced in food that you've allowed me to enjoy !"
/user_details?userid=U95wccXN_J8JwA5Ktlu8tw,Amber H.,"Montreal, Canada",4 star rating,Came here a few years back and it was such a cool experience we ate outside and everyone walking around working there was dressed up. The best part was drinking beer out of huge spoons and a pot with friends.
/user_details?userid=GPw9ELBR3zjjtaXPhlNrBg,Kelly P.,"Buffalo, NY",5 star rating,This is such a cool place! We were only able to go for breakfast and missed some of the festivities I hear they have at night but it was a wonderful experience. We were able to eat on their outdoor patio and it was so peaceful to be surrounded by trees. The menu was superb and the duck benedict I had was to die for. Staff was super polite with our lack of french and did everything they could to help us have a good meal :)
/user_details?userid=P_n7r_z0AL8uBUjk5ErEsw,Pierre L.,"Montreal, Canada",4 star rating,"The Auberge du Dragon Rouge is a very unique place in Montreal. Upon entering the restaurant, I was surprised to noticed that even the clients (for most part) where dressed in medieval clothing and behaving erratic. There were people playing great medieval songs and shanties. And every time someone would order a large meal they would screen and bring all the attention to the table. Some of the songs were also drinking games. For example, whenever the bard would sing the month of your birthday, you would be invited to drink whatever you were drinking.The food is delicious, and almost everything contains boar meat. They have a large selection of beverages, including Mead and alcoholic coffee. Those who were willing to drink the ""Dragon's Blood"" (a mix of alcohol and tabasco) were invited to stand on the table and swear an oath (both English and French) before drinking it. There was also a dance with people that had birthday's that month. The only two downsides: People really do get excited and can get pretty loud. This is absolutely not the place for those seeking a calm bar to talk to friends or significant other. Also it can get a little bit expensive. Me and my friends spent around 65 dollars each for the meal and a few drinks. The decor of the place is very well done and does look like something out of a museum. In my opinion it is well worthy it. Probably the closest to a medieval tavern experience that you will have in Montreal. Note: Oh, by the way. Be sure to reserve ahead of time. It fill up pretty fast and the first time I went there, had to find some other place to eat."
/user_details?userid=MCEJ1qm8un4PcK-fJTUCxw,Gary M.,"Montreal, Canada",5 star rating,"J'y suis aller pour un déjeuner avec des amis, vous devez y aller!Ils offrent un oeuf de dragon (oeuf d'autruche) pour 8 personnes et plus!La couenne de sanglier remplace le bacon et croyez moi, vous en redemanderez. Les prix du déjeuner sont abordable et l'humour reste au rendez-vous!C'est un must si vous aimez les déjeuners du weekend!Je vous conseille l'assiette déjeuner avec canard confit, avec le plat de couenne 'on the side' biensur!Bonne appétit et n'oubliez pas qu'ils n'acceptaient pas les cartes de crédits à l'époque médiévale et qi'ils ne l'acceptent toujours pas aujourd'hui."
/user_details?userid=s9NmTncEz-Hi66M2v0-ZPA,Christine R.,"Montreal, Canada",4 star rating,"It's been 10 years since I went to l'Auberge du dragon rouge. But this place provides the kind of experience that is hard to forget...As soon as you get there, you are in a new world. You are in the Middle Ages, where everything and everyone - the food, the people, the vibe, the decoration, the language - reminds you that you entered a new world.They sing, they scream, they're dressed in a fully middleagerian (?) way, and you can't help but getting over your pride, finding yourself screaming,   ""AUBERGISTE! À BOIRE!!""* standing on your chair, before realizing it.It's a little far, but easy to reach by metro. *= I wanna drink!"
