user_url,user_name,user_city,user_rating,user_review
/user_details?userid=wWHeaOS28fnCnFN1Pmo3xg,Shaan A.,"Thornhill, Vaughan, Canada",4 star rating,"This is a really sweet spot for some takeout sushi. I went on a weekday evening and ordered takeout for dinner. I was immediately greeted by the friendly staff. They asked if I wanted Bento or from the menu, and I wanted the menu items. I requested crab to be removed from the tayo ozisushi and they removed it with no hesitation. I also ordered the crunch salmon roll (don't remember the exact name) and the kind staff member ensured it didn't have crab in it. It was ready in less than 10 minutes, and a quick walk around the block made the wait just fly by. The total for both dishes came to $19, which is a bit on the pricier side I suppose but reasonable for dinner for sure. The sushi tasted quite good I have to say. Very fresh and flavourful. You can definitely tell when the salmon is high grade and this place does it right! I forgot to ask if they could torch the ozisushi, maybe next time. It still tasted good though! I was enticed by the high Yelp reviews, and happy to also provide one. I'll definitely visit again for takeout!"
/user_details?userid=5abgi0EUu8vbQCAyxdVYPw,Anaïs L.,"Montreal, Canada",5 star rating,"I don't understand why it's never crowded... one of the few places with not overpriced & decent sushi ! The couple who work there are the sweetest.Also, it's 30second of walk from McGill metro station"
/user_details?userid=9MD2Ry2jQ08z1_4VKpEmfQ,Kate G.,"Mercier-Hochelaga-Maisonneuve, Montreal, Canada",4 star rating,"Sushi Inbox is the best 1 $ sign sushi in downtown Montreal. It's always empty, but the sushi is pretty good for the price, and I'm not picky.The only problem I have with this place is that going to the restroom is weirdly complex - you take the key, walk down a really long corridor and try to figure out which of the three or four doors it unlocks. Also, the light didn't work last time I was there, there were exposed wires and heating pipes, and it felt like peeing in a cupboard."
/user_details?userid=k6ecgDTV9pCyiLzP8tHybg,Tom K.,"Dorval, Canada",1 star rating,"The place was empty when we walked in; that should have been reason enough not to stay. But alas we stayed, ate and left very disappointed. It wasn't terrible, but the place has no warmth or character. We ate pre-packaged sushi that was of mediocre quality and paid too much for it. Thankfully our sushi options are expanding in Montreal and I will never have to return. Sushi Inbox is now in my Sushi Outbox."
/user_details?userid=Qwrbfgn8iGcHQ5MaQfXiTA,Seasy H.,"Montreal, Canada",4 star rating,"Been craving a lot of things recently, but sushi has always been a constant. I think it'd been two or three months since the last time I went out to eat sushi, so I was super happy with last night's supper.The first thing we noticed when we went inside was the decorations. The paintings on the wall were beautiful, and cranes hanging from the ceiling added just the right amount of cosiness to the relatively small space. There weren't many people when we got there; the two other people in the store were waiting for takeout, so they left soon after we sat down. The only downside about this place were the tables, which reminded me more of the seating you see at food courts than an actual restaurant.Their service was fantastic; I always say that good service is either so good you notice it, or so good you don't. Here, the waitress made sure our glasses were never empty during the entire meal - sometimes, it felt like I was drinking from an endless cup! In general, they were friendly, helpful, and polite, and I don't ask for anything more. For the sushi, we ordered three maki and one hozomaki, which was enough to leave two people comfortably full. They don't serve miso soup with supper, which I found a bit surprising. I forget exactly which rolls we ordered, but they brought them out quickly and all at once on a wooden board. The sushi was fresh and tasty, and I enjoyed them all! Will definitely come back soon when I'm craving sushi - they're located close enough to McGill campus that it'd be a shame not to!"
/user_details?userid=l5Uh3KMlmSMOAcwEARs0Zg,Aria H.,"Manchester, NH",5 star rating,"Me and my boyfriend ordered 4 rolls for take out, don't remember what they were--maybe Fire Dragon and something else--but everything was perfection! Would definitely order again without hesitation"
/user_details?userid=LUHwtIgfclx_9PKfJJQ1YA,Francis T.,"Montreal, Canada",3 star rating,"Nice little sushi place that distinguishes from the sushi chains.The good: Sushi usually fresh. Prices are average and what to expect. Restaurant portion of the place not busy at lunchtime. Cashiers usually friendly.The bad: Choices of already made combos (which is what working people downtown usually go for) is very limited. If you order a special order at cash register, it may take a while before you receive your food. The three stars limits itself only because when you come in and grab something quick to go, your combo choices are limited."
/user_details?userid=RU7K54qCLmGrgRgo39c70Q,YC N.,"Ville-Marie, Montreal, Canada",5 star rating,"So underrated and one of the best hidden gems for a quick casual meal in Montreal! My boyfriend and I stumbled upon this place for supper by accident. We were skeptical at the beginning as the restaurant was completely empty when we got there, it looked kind of new and the server seemed a bit shy to greet us. But please don't let appearances deceive you, because the food was SO GOOD!! I got the fire dragon rolls (highly recommend!) which had a smoky taste that I loved. It was honestly perfect. Salmon sashimi was fresh and yummy as well. My bf had the dragon rolls and dynamite futomaki - delicious too! Love that it's so affordable, we will definitely return and recommend this place to friends and family!"
/user_details?userid=2dshzGEdkVbd9A7QQUnQbg,Lisa H.,"Richmond Hill, Canada",3 star rating,"After begging my friends to get sushi, we finally stopped by this place on our way to the train station. Although rather small, the interior was very clean, well-lit and well-decorated - the paper cranes hanging from the ceiling as well as the unique wall art gave the restaurant a cute and cozy vibe. We were originally planning on getting take-out as we thought no restaurant would let us eat in due to our large suitcases but the staff here was very nice and accommodating, letting us store our suitcases on the side while we ate. The most memorable thing about the food was not the taste but the preparation time - it took over 20 minutes to receive our orders. There's only one ""sushi chef"" so the long wait time is inevitable. If you're on a rush, I would recommend trying one of their pre-packaged take-out sushi boxes. The food was good but nothing special. I ordered the Sake Epicé maki and the salmon sashimi. The maki was average and the serving size was quite small. The sashimi, however, was great - I was pleasantly surprised by how fresh it was. My friend had the Shrimp Spring Roll and agreed that the food was good but nothing out of the ordinary. I found the food to be a bit pricey despite the ""$"" on Yelp (maybe I'm just cheap haha) - although the price itself is similar to those of other sushi restaurants I've been to, I found the serving sizes to be smaller than most.Overall, Sushi Inbox is a nice place to drop by but the food wasn't particularly memorable. I have to say that I did love the decor though!"
/user_details?userid=xjZOqBiFoIk4YLNv7QTgVA,Bader H.,"Pierrefonds, Canada",5 star rating,So so so delicious! This place is located near my job but I never thought to perhaps try it out. Today I did and I'm glad I did. It's definitely superior to all the other fast shop sushi places. Really good
