user_url,user_name,user_city,user_rating,user_review
/user_details?userid=Wmh9vK9LX-sxeuTb6vzM2A,Christine U.,"Montreal, Canada",5 star rating,"I continue to love this place, and it's been helping me get through these many months at home. In our past lives on Tuesdays we often went to the theater and then ate at Shawarmaz after. The pandemic version of that is ordering Shawarmaz on Uber Eats and watching a movie at home, and it's not a bad substitute! The food is consistently tasty and they have probably my favorite garlic potatoes and garlic sauce of all the similar restaurants in MTL. I much prefer the sauce to the one at Boustan. I also like that you can sub the salad for tabbouleh with no extra charge. Really love the spicy sauce they have which you can add on for I think $0.50. Every Tuesday we look forward to our mixed platters, probably too much (it's the simple pleasures during a pandemic really.)  The chicken and the shawarma are both well spiced and cooked well. The other things they have are good too of course. The famous Poutine Magique was one of the first things I ate in Montreal and holds a special place in my heart. The sushi is lighter than a whole platter and also very tasty. When I want a little extra I also add on some sujuk because that was the first meat I had in a platter and it was excellent. In person service is very fast, and delivery service is no different. It's normally not more than 30 minutes between when I order it and when it arrives to my place near Place des Arts. Don't be thrown off by a restaurant in the back of a Subway sandwich shop. It's 100x better than Subway."
/user_details?userid=FWo1hSUugKWFQwr5IpCANw,Rabbiya A.,"Montreal, Canada",5 star rating,"We decided to order Shawarmaz after seeing all the reviews & it's popularity on multiple forums including Yelp! We ordered the Magic Poutine that comes with Garlic Potatoes instead of regular fries & a Mix Shawarma Plate that included sliced beef & chicken with a side of Garlic Potatoes, Rice, Salad, Garlic Sauce & Hummus. We ordered through Uber Eats & received the food within 30 mins. Everything was excellent. Taste, quality of ingredients and portions were all 10/10. Would definitely recommend this spot!"
/user_details?userid=iVXISIgh-unsJz57-qOHTQ,Sheryl L.,"Candiac, Canada",5 star rating,"I'm a lover of shawarma but this is something else!There's a lot to choose from, from a normal chicken pita to a garlic potato poutine to a chicken sushi plate.I ordered a small chicken pita, a sushi plate that comes with garlic potatoes, The chicken Shawarma and the  magic poutine.(yes,it's actually called the magic poutine)The chicken pita was good it comes in two sizes a small and a large pita because I took so much stuff I took the small which was really good with the sauce. Every bite had some chicken,onion and garlic sauce.The sushi place it was really good a little messy but still good. Unfortunately, the chicken Shawarma was a little dry.The garlic potatoes on its own we're missing a little bit of seasoning and juiciness and the chicken was a little bit dry. The main reason I give this place a five star is because of the magic poutine. You can have a choice of just beef or just chicken or a combination of both.The combination of the garlic potatoes with the tahini sauce and the special pomegranate sauce creates a delicious sweet yet tangy sauce! the crunchy pita bits that they put on top gives it a nice crunch and they put a handful making sure to go around the whole plate so you get some crunchiness in almost every bite! There are two sizes a small and a large. If you take a large you'll definitely have leftovers for the next day.The staff is very nice, if you have questions they take time to explain, they also don't get snippy when you ask for more garlic sauce or hummus. This place is open till 3am which makes it PERFECT for a midnight snack and definitely worth the drive for me to go from south shore to mtl !!!"
/user_details?userid=cNYGGU79oQtR_xBSz6ZbvA,Ajara B.,"Sandy Hill, Ottawa, Canada",3 star rating,"This is one of the places that are ok for once but you wouldn't want to order the second time.We ordered it on Uber eats and I should say that they were quite fast (plus for that). Their portions are really fair for the price they charge ($28 for the whole thing) and you get to choose from a dozen of sides, appetizers and condiments. The food: the kebabs were tasty but dry, potatoes were not fresh and tasted weirdly, hummus was a bit bland, the rice was good, cheese pies were yum and I can't say anything about the salad because I didn't even try it - can't stand turnips and pickles.Overall, I liked the place but I am not amazed. Not the best middle eastern place tho."
/user_details?userid=-csKyzjANgc8q6mRHbkQpw,Shaz M.,"West Somerville, West Somerville, MA",5 star rating,"Best food we had in Montreal.Grilled Chicken plate was great, meat was tender and delicious. Garlic potatoes are to die for. Comes with Hummus.Chicken Shawarma wrap was also great.DO NOT LEAVE THE CITY WITHOUT TRYING THEIR MAGIC POUTINE! Garlic potatoes, cheese curds, gravy, your choice of meat and crunchy pita flakes topped off with parsley and sesame come together to form a confluence of favors that cannot be described. Best meal in the city."
/user_details?userid=hwSSM8Jn29dXRW4ym-roDQ,Mel T.,"Hoboken, NJ",4 star rating,"Came in for a late bite on a Sunday night at around 10:30, when our original option was closed. This was also conveniently located a few blocks from our hotel. We ordered the Mix Plate ($12.49 - Slices of Marinated Chicken and Beef , with our Special Pomegranate and Tahini sauces on top. Served with rice, potatoes and salad with Garlic Sauce & Hummus. It's no 53rd and 6th from NYC, but it was pretty darn good! Make sure you ask for extra garlic sauce because that was what made the plate. One platter was shared amongst two people and it was enough.The inside of the store is also pretty clean, so that was a major plus!"
/user_details?userid=pByaCBjdy8Ydj0vQKpdcRA,Daniel B.,"Montreal, Canada",4 star rating,"What an absolutely wonderful place! WOW! How is it that I've worked in the area for over 10 years now and for various reasons have never tried this Lebanese restaurant? For starters, the logo of the establishment conjures up an image of a chain restaurant, possibly from Ontario, serving up derivative food in an attempt to capitalize on the Montreal Amir/Basha/Boustan culture of Lebanese fast food. The fact that they are co-tenants in a bizarre 2 for 1 space with a Subway only reinforced that belief. I was very wrong.I've now read the reviews extolling the virtues of the ""magic poutine"". I'll definitely try it soon, but for today, I had to start with the standard mixed chicken and beef plate. I want to taste the individual ingredients and establish a baseline for the purpose of comparison.While the chicken and beef were likely not as perfect as Boustan can be on a good day, they were extremely tasty and quite moist. You can taste certain mild spicing in the meat (cardamom?) which sets it apart from other places and tells me that this food is prepared with love. The potatoes were perfect, and the basmati rice was a nice departure from the regular variety to which I'm accustomed. What I really enjoyed was the variety of fresh salads you get to choose from as well as the pickles, onions, and hot sauce you can opt to include in your plate. It's a really delicious plate with a homemade vibe to it.Finally, the most important element of any fast food Lebanese restaurant is their garlic sauce. This can make or break a Shawarma plate for me. The sauce here was really strong and delicious. It was also nice and fluffy rather than the mayonnaise-like consistency that Amir puts out.This restaurant is a hidden gem AND it's right next to my office. Score! I see a magic poutine in my not too distant future."
/user_details?userid=5zbOaHWqMOhy0G4kEg9wKg,James R.,"Fort Lauderdale, FL",5 star rating,I fell in love with the chicken sushi shawarma from Shawarmaz. It became one of my favorite places in Montreal. The chicken was cut fresh and cooked well paired with great sauces and a light wrap. The rice was also pretty good. For the price you really can't get a better spot!
/user_details?userid=DRxt228GYEkzoRFhGWdiig,Kristen C.,"Brooklyn, NY",5 star rating,"EAT HERE!! This place is epic!! Great bang for your buck and it's soooo good! After a few days of being in Montreal I began to miss NYC halal food. I found this place on recommendations and was a little confused as it is attached to a subway, but pay no mind to all of that!! This place is great and I wish I had an endless stomach to keep eating this food.I got the chicken shawarma plate which comes with chicken, rice, potatoes, a salad (I got tabouleh), hummus, and garlic sauce, and pita- ONLY $12!! I also got the magic poutine with beef and it was also excellent. I got it with spicy sauce, which isn't spicy but has a more potent flavor. It is a cool spin on a classic poutine and they add some cool crisps on top that really seals the deal. The meat is all super tender and tastes great. I love shawarma and this place made me very happy. Super friendly staff and you really can't go wrong coming here on your travels. Montreal has some pricey spots that are great, but they also have a lot of cheaper priced foods that are excellent as well. I barely ate 1/4 of each plate and I'm stuffed. Save some money and get some great halal here!"
/user_details?userid=AQnb4AxKfk-cHM3lNs0Fdg,Asher H.,"Jersey City, NJ",4 star rating,"Came here late one night and was very pleasantly surprised by the platters we ordered. I had the mix plate with most of the fix-ins and the meal came together very nicely. Everything on the platter was fresh and flavorful, the portions generous and the people behind the counter, very helpful."
