user_url,user_name,user_city,user_rating,user_review
/user_details?userid=gDbAoNt8Iq7no104Oj6kwQ,Ranu S.,"Niagara Falls, Canada",4 star rating,You can smell it streets away! Great small joint to pick up some fried chicken definitely recommend the spicy. Will be a go to visit on my trips to MTL!
/user_details?userid=ahDxPzmaQuSOQtQMvZryZw,Anthony B.,"Montreal, Canada",4 star rating,"Ordered from UberEats while in quarantine. I got the 4 piece combo which is a lot of food, but amazingly it's priced at $16! The chicken pieces were huge! It had 3 thighs and 1 drumstick. Plus a small portion of friesYou can choose seasoning between classic or spicy. I did spicy and it wasn't overwhelming. Despite being in a box through delivery, the chicken wasn't soupy and still was extra crispy which I did not expect at all. You can choose multiple sauces like gravy, honey mustard, thai. I did honey mustard which was good but I don't think they give you enough. Thankfully I ordered extra ($1)"
/user_details?userid=jQUVYLCDNeZKyZsb_GPT6Q,Darren S.,"Montreal, Canada",2 star rating,"Consistently inconsistent.  It's a shame, the only food served here - fried chicken - is really good, but they're often out of the only product they sell.  Once I got to the service window (street level) and unexpectedly interrupted a game of cards, between employees, only to be told it's a 15-20 minute wait to make more.  This was at 5pm and I would have expected them to be prepared for a dinner rush.  Chicken wings, tenders, pop-corn chicken, and traditional fried chicken are really well made, but don't get your hopes up - this place is unfortunately, consistently inconsistent.  I'd have given this place five stars, based solely on the fried-chicken they sell, but I have often been disappointed when they're unprepared or ready for their clients.I write this review respectfully, in the hope that it is received as constructive criticism, because I'd like to see this place stick around.  But until they choose to work on their reliability, try the St-Catherine Street location - they've been reliable when this branch inevitably comes up short."
/user_details?userid=iVXISIgh-unsJz57-qOHTQ,Sheryl L.,"Candiac, Canada",3 star rating,"I was really indifferent about this place - is heard some good things and some bad things, but I finally caved and decided to try it for myself. Sad to say really not that great,i was stuck between a 2.5-3. I was only tasting so I took 2 pieces for 5.75$ plus tax makes 7.$ there was 1 thigh and one breast. They have a choice between regular fried chicken and spicy fried chicken. I took the spicy fried chicken. The chicken was warm and crispy on the outside, it wasn't spicy so much as zesty. One thing I noticed was the inside of one the chicken pieces was still a little red/pink,so not fully cooked. (I know USDA says you can still eat but I rather be 100% sure my chicken is cooked)I definitely rather Mon Ami fried chicken. But if you live around the corner or you're in Chinatown and you have an itch for fried chicken then it'll do. Just make sure to tell them to fully cook the chicken. (Ain't no one out here trying to get Salmonella)."
/user_details?userid=KEBvAP-lG8oOUaX4coq0cg,Issan Z.,"Montreal, Canada",5 star rating,"Let me tell you about this wonderful place that's in its soft opening right now: the chicken is hot and juicy as soon as you bite in, and the crumbing is crispy and tasty. It's not too greasy under the skin, and not too salty either. We had the spicy version, which had a comfortable heat level. The place is tiny, but is cheerfully branded with its vibrant yellow color and cheeky name. A real contender for best fried chicken in town! Much better than KFC! Not cheap but give it a try - we didn't regret it for sure.Note: soft opening special price: two pieces for 5.75$"
/user_details?userid=I7Fmd8WQA0FozWOEZQNdkw,Lana S.,"Philadelphia, PA",4 star rating,In a little hole in the wall place in Chinatown there is this chicken place. First off the wait for this chicken took forever. It's fine since it seems like they cook it as you order so you know it hasn't been sitting there all day when you come to order it.There was also a bunch of people ordering chicken at the time so they were kinda backed up. I waited prob like 20 mins for my popcorn chicken to come out. The chicken comes in this brown bag hot and fresh. Man this chicken is the best I've had in a long time. It's juicy and crispy and seasoned very well. I ate up every piece. You also get a lot for the price you pay! I even ate some the next day cold and it was still pretty amazing. Yummm def. Will come back here next time I'm in town !
/user_details?userid=4nQ7MOkbc5u-DYUOgjiDsg,Anh N.,"Montreal, Canada",1 star rating,"Very unimpressed by this place. After reading the few good reviews about this place, I finally caved and went in to order 2 x 5$ deal. I chose regular and spicy. The spicy isn't hot spicy but rather very peppery. The chicken was so salty and barely had any batter on it. One piece even came pink (not fully cooked). The service was horrible and truth be told, I just wanted to cancel my order but my parents wanted to try the food. NOT COMING BACK"
/user_details?userid=qfCHqKbLR48haYCM3As_AQ,Alex F.,"Ahuntsic-Cartierville, Montreal, Canada",4 star rating,"Tiny little shop in Chinatown Montreal. I saw a couple people lining up at this shop, that's why I got curious and stayed. I bought a box of chicken with sauces. It was tender, juicy and crispy on the outside. Definitely did not expect that! I enjoyed it at the park next to the shop."
/user_details?userid=k0ZM8d7pRCEqbkRLWJ0-aw,Rita Z.,"Saint-Laurent, Canada",1 star rating,"I heard of it and I couldn't wait to try it, but NAH! First of all, I don't know about you but when I see someone taking money with their hands and then grab the food with those dirty hands without GLOVES, it is a HUGE NO! I said it is okay for this time ill take a bite even with no gloves, THE CHICKEN was litteraly pink inside, i was so shocked and fuming so I threw it, I couldnt take any picture to show you guys. So yes I wasn't happy :( lol"
/user_details?userid=KBoIRjxSW7OWczv8OS9Bew,Xue L.,"Verdun, Montreal, Canada",4 star rating,"Tried the spicy chicken wings during their soft opening. It was crispy on the outside, not too oily and perfectly spicy. You can get it with different sauce such as sweet chili or honey mustard. The staff were nice. Although the service was a bit long, you know that they made it fresh. The place is very small and doesn't have any seatings."
