user_url,user_name,user_city,user_rating,user_review
/user_details?userid=U1vl4SQzO3wTAWlYVnSjnw,Justine S.,"Outremont, Canada",4 star rating,"Came here to catch up with a friend and it was nice! The pizzas aren't too expensive and I found the portions good for sharing. The service was fast and nice. We ordered the pizza of the day which was a pizza with roquette and buffalo cheese and the margarita. Both great and delicious.It has a very nice intimate ambiance, soft lighting and warm glows of candlelight. It doesn't get too loud and even at full capacity it doesn't feel crowded."
/user_details?userid=LRKmxCcf6ZkxyujPdmp5zQ,Hannah B.,"Montreal, Canada",3 star rating,"I think maybe I went about Magpie all wrong. Last spring (clearly too late) I discovered our beloved Atataken Magpie location. It was everything I didn't realize I needed: amazing pizza, terrific service, great tunes and probably my favorite space in the village. Unfortunately, it closed in August because of municipal road work. Ho hum.We figured we would try the original Magpie- it has to be even better than the second location, right? Alas, no. I'm all for intimate spaces but this place is a sardine can. Additionally, the staff here are textbook Mile End hipster snobs (with few exceptions). I don't think slinging za' grants you the rights to look down your nose at average Joes. With that, I really had no patience for the patrons who bulldozed us to get tables- this place seems to put people in an anxious hurry that excuses them from general courtesy. It was weird, frankly.The redeeming thing about Magpie, obviously, is that the pizza is still terrific. I wish I could fully appreciate the product here; the space just really turns me off. Might I recommend takeout?"
/user_details?userid=lyY3aOmISGFcfXQhPusyGA,Maude C.,"Montreal, Canada",5 star rating,"Short yet fantastic menu, Magpie knows what they are good at and make sure you get a slice of the goodness. They have a wood-burning oven that makes for the best pizza in town. Special mention to the caesar salad which is a must-have!We had the smoked meat pizza with mustard seeds and dill, the meatball and mushroom pie, and the classic prosciutto and arugula pizza. They were all delicious in their own way: the brisket is braised and pulled which makes for a delicious and unique bite, the meatball is hearty and delicious, and the prosciutto pie is fresh and tomato-y all at once. Tip: This place gets pretty busy, so make sure you call ahead."
/user_details?userid=azZdNaUfeb8J9H1k_aoWJQ,Agnes W.,"Toronto, Canada",4 star rating,Really good pizza place! My friends and I enjoyed the pizzas we got and the toppings accompanied each other quite well. I really like that they give you some chili oil to add if you'd like. I would say that their crust is a little harder than I would like and found that there was a little too much crust as well.
/user_details?userid=brnwPXpj3oJCiaEi1gPYxg,Amy D.,"North Saanich, Canada",5 star rating,"Very good place. Made a reservation which was probably a good choice, as it gets busier after around 8pm. We waited a little to be served, but once the server took our order everything came really quick. Very quick and friendly servers even though it appeared that they were understaffed. Oysters were good, drinks amazing, and pizza was delicious. Gluten free option was extremely good. Very happy with this place! The only thing I would say is make a reservation if you plan on coming later because it might be busy."
/user_details?userid=HPtNvEBZTZzD6XhNMSdWEA,Andrea A.,"Burlington, VT",4 star rating,"Great drinks, awesome crust, very friendly bilingual service. The house-made bottle of chili oil was a nice touch and the caesar salad was very good. The 'prosciutto' on the pizza was more like sliced deli ham, and my pesto pizza was on the oily side. But still a solid meal at a very reasonable price."
/user_details?userid=HZcVK0Ei6sHDJf5rpa9rlg,Gene M.,"Montreal, Canada",5 star rating,"Great Pizza, relaxed uncomplicated atmosphere, awesome cocktails made perfectly."
/user_details?userid=zbpP28M6g0YHaaIJ6ZP2Xg,Elise B.,"Montreal, Canada",4 star rating,"Went here with two friends back in May. We all had pizzas, I had the one with prosciutto and arugula (one of my faves) which was delicious. I loved that the pizza dough was thin but with a nice crust at the end and the ingredients were very fresh.We also ordered drinks which were below average. My friend's Aperol Spritz consisted mostly of ice and was served in a small tumbler and my drink wasn't what I was expecting (maybe I had heard wrong the full description of the ingredients in my drink?). Best to go with a glass of wine.For my full review and more photos, check out my blog: Turquoise Blog (link in bio!)"
/user_details?userid=hiEj-3X8gV4-kBNkySOSJw,Diana L.,"Markham, Canada",4 star rating,"One of the many good restaurants in mile-end. Went there with colleagues after a team building activity. It has nice vibe and good good. I really enjoyed their ginger soda, especially soothing since I have a cold. Pizzas are good too. I shared with my colleague the margherita and pepperoni pizzas. Two very simple flavors yet surprisingly good. Delicious thin pizza dough with a crispy crust. Highly recommended."
/user_details?userid=laaC_7aQ5mWm6BNSfHJ8fA,Nachiket P.,"Vancouver, Canada",4 star rating,"How do you fix a broken pizza? .......... ....................With Tomato PasteToo Cheesy??? Never mind. Pizzeria Magpie..... Definitely the Best pizza I've had in Montreal. The wood fire goodyness makes these pizzas so awesome. Thin crust pizzas and slightly burnt at the edges. That's the way (aha, aha) I like it. We tried the Pizza Arrabiata (sausage, Monteray cheese , rapini, red onions, tomato sauce) and the Prosciutto  (Arugula, cherry tomato, bocconcini, tomato sauce). The Prosciutto was really good. Not too salty.The Arrabiata was great. Had a spicy touch to it. The tomato sauce for the pizza's is out of the world. All the ingredients are fresh. Add the spicy oil for extra flavor. They take credit cards, but no debit cards. And yes, Pls make reservations as the place tends to get really packed. Food -  Awesome Service - Friendly  Ambiance - Casual / CozyWorth the money - Yes"
